geometry
"POLYGON ((-104070.9326879911 191295.6106581429, -101071.8421543767 191295.6106581429, -101071.8421543767 188287.1435854653, -104070.9326879911 188287.1435854653, -104070.9326879911 191295.6106581429))"
"POLYGON ((-101071.8421543767 191295.6106581429, -98072.75162076234 191295.6106581429, -98072.75162076234 188287.1435854653, -101071.8421543767 188287.1435854653, -101071.8421543767 191295.6106581429))"
"POLYGON ((-98072.75162076234 191295.6106581429, -95073.66108714795 191295.6106581429, -95073.66108714795 188287.1435854653, -98072.75162076234 188287.1435854653, -98072.75162076234 191295.6106581429))"
"POLYGON ((-95073.66108714795 191295.6106581429, -92074.57055353356 191295.6106581429, -92074.57055353356 188287.1435854653, -95073.66108714795 188287.1435854653, -95073.66108714795 191295.6106581429))"
"POLYGON ((-92074.57055353356 191295.6106581429, -89075.48001991923 191295.6106581429, -89075.48001991923 188287.1435854653, -92074.57055353356 188287.1435854653, -92074.57055353356 191295.6106581429))"
"POLYGON ((-89075.48001991923 191295.6106581429, -86076.38948630483 191295.6106581429, -86076.38948630483 188287.1435854653, -89075.48001991923 188287.1435854653, -89075.48001991923 191295.6106581429))"
"POLYGON ((-86076.38948630483 191295.6106581429, -83077.2989526905 191295.6106581429, -83077.2989526905 188287.1435854653, -86076.38948630483 188287.1435854653, -86076.38948630483 191295.6106581429))"
"POLYGON ((-83077.2989526905 191295.6106581429, -80078.20841907611 191295.6106581429, -80078.20841907611 188287.1435854653, -83077.2989526905 188287.1435854653, -83077.2989526905 191295.6106581429))"
"POLYGON ((-80078.20841907611 191295.6106581429, -77079.11788546172 191295.6106581429, -77079.11788546172 188287.1435854653, -80078.20841907611 188287.1435854653, -80078.20841907611 191295.6106581429))"
"POLYGON ((-77079.11788546172 191295.6106581429, -74080.02735184738 191295.6106581429, -74080.02735184738 188287.1435854653, -77079.11788546172 188287.1435854653, -77079.11788546172 191295.6106581429))"
"POLYGON ((-74080.02735184738 191295.6106581429, -71080.93681823299 191295.6106581429, -71080.93681823299 188287.1435854653, -74080.02735184738 188287.1435854653, -74080.02735184738 191295.6106581429))"
"POLYGON ((-71080.93681823299 191295.6106581429, -68081.84628461866 191295.6106581429, -68081.84628461866 188287.1435854653, -71080.93681823299 188287.1435854653, -71080.93681823299 191295.6106581429))"
"POLYGON ((-68081.84628461866 191295.6106581429, -65082.75575100427 191295.6106581429, -65082.75575100427 188287.1435854653, -68081.84628461866 188287.1435854653, -68081.84628461866 191295.6106581429))"
"POLYGON ((-65082.75575100427 191295.6106581429, -62083.66521738988 191295.6106581429, -62083.66521738988 188287.1435854653, -65082.75575100427 188287.1435854653, -65082.75575100427 191295.6106581429))"
"POLYGON ((-62083.66521738988 191295.6106581429, -59084.57468377554 191295.6106581429, -59084.57468377554 188287.1435854653, -62083.66521738988 188287.1435854653, -62083.66521738988 191295.6106581429))"
"POLYGON ((-59084.57468377554 191295.6106581429, -56085.48415016115 191295.6106581429, -56085.48415016115 188287.1435854653, -59084.57468377554 188287.1435854653, -59084.57468377554 191295.6106581429))"
"POLYGON ((-56085.48415016115 191295.6106581429, -53086.39361654682 191295.6106581429, -53086.39361654682 188287.1435854653, -56085.48415016115 188287.1435854653, -56085.48415016115 191295.6106581429))"
"POLYGON ((-53086.39361654682 191295.6106581429, -50087.30308293243 191295.6106581429, -50087.30308293243 188287.1435854653, -53086.39361654682 188287.1435854653, -53086.39361654682 191295.6106581429))"
"POLYGON ((-50087.30308293243 191295.6106581429, -47088.21254931804 191295.6106581429, -47088.21254931804 188287.1435854653, -50087.30308293243 188287.1435854653, -50087.30308293243 191295.6106581429))"
"POLYGON ((-47088.21254931804 191295.6106581429, -44089.1220157037 191295.6106581429, -44089.1220157037 188287.1435854653, -47088.21254931804 188287.1435854653, -47088.21254931804 191295.6106581429))"
"POLYGON ((-44089.1220157037 191295.6106581429, -41090.03148208931 191295.6106581429, -41090.03148208931 188287.1435854653, -44089.1220157037 188287.1435854653, -44089.1220157037 191295.6106581429))"
"POLYGON ((-41090.03148208931 191295.6106581429, -38090.94094847498 191295.6106581429, -38090.94094847498 188287.1435854653, -41090.03148208931 188287.1435854653, -41090.03148208931 191295.6106581429))"
"POLYGON ((-38090.94094847498 191295.6106581429, -35091.85041486059 191295.6106581429, -35091.85041486059 188287.1435854653, -38090.94094847498 188287.1435854653, -38090.94094847498 191295.6106581429))"
"POLYGON ((-35091.85041486059 191295.6106581429, -32092.75988124619 191295.6106581429, -32092.75988124619 188287.1435854653, -35091.85041486059 188287.1435854653, -35091.85041486059 191295.6106581429))"
"POLYGON ((-32092.75988124619 191295.6106581429, -29093.66934763186 191295.6106581429, -29093.66934763186 188287.1435854653, -32092.75988124619 188287.1435854653, -32092.75988124619 191295.6106581429))"
"POLYGON ((-29093.66934763186 191295.6106581429, -26094.57881401747 191295.6106581429, -26094.57881401747 188287.1435854653, -29093.66934763186 188287.1435854653, -29093.66934763186 191295.6106581429))"
"POLYGON ((-26094.57881401747 191295.6106581429, -23095.48828040314 191295.6106581429, -23095.48828040314 188287.1435854653, -26094.57881401747 188287.1435854653, -26094.57881401747 191295.6106581429))"
"POLYGON ((-23095.48828040314 191295.6106581429, -20096.39774678875 191295.6106581429, -20096.39774678875 188287.1435854653, -23095.48828040314 188287.1435854653, -23095.48828040314 191295.6106581429))"
"POLYGON ((-20096.39774678875 191295.6106581429, -17097.30721317435 191295.6106581429, -17097.30721317435 188287.1435854653, -20096.39774678875 188287.1435854653, -20096.39774678875 191295.6106581429))"
"POLYGON ((-17097.30721317435 191295.6106581429, -14098.21667956002 191295.6106581429, -14098.21667956002 188287.1435854653, -17097.30721317435 188287.1435854653, -17097.30721317435 191295.6106581429))"
"POLYGON ((-14098.21667956002 191295.6106581429, -11099.12614594563 191295.6106581429, -11099.12614594563 188287.1435854653, -14098.21667956002 188287.1435854653, -14098.21667956002 191295.6106581429))"
"POLYGON ((-11099.12614594563 191295.6106581429, -8100.035612331296 191295.6106581429, -8100.035612331296 188287.1435854653, -11099.12614594563 188287.1435854653, -11099.12614594563 191295.6106581429))"
"POLYGON ((-8100.035612331296 191295.6106581429, -5100.945078716904 191295.6106581429, -5100.945078716904 188287.1435854653, -8100.035612331296 188287.1435854653, -8100.035612331296 191295.6106581429))"
"POLYGON ((-5100.945078716904 191295.6106581429, -2101.854545102513 191295.6106581429, -2101.854545102513 188287.1435854653, -5100.945078716904 188287.1435854653, -5100.945078716904 191295.6106581429))"
"POLYGON ((-323004.54164184 194304.0777308206, -320005.4511082256 194304.0777308206, -320005.4511082256 191295.6106581429, -323004.54164184 191295.6106581429, -323004.54164184 194304.0777308206))"
"POLYGON ((-320005.4511082256 194304.0777308206, -317006.3605746112 194304.0777308206, -317006.3605746112 191295.6106581429, -320005.4511082256 191295.6106581429, -320005.4511082256 194304.0777308206))"
"POLYGON ((-317006.3605746112 194304.0777308206, -314007.2700409968 194304.0777308206, -314007.2700409968 191295.6106581429, -317006.3605746112 191295.6106581429, -317006.3605746112 194304.0777308206))"
"POLYGON ((-314007.2700409968 194304.0777308206, -311008.1795073824 194304.0777308206, -311008.1795073824 191295.6106581429, -314007.2700409968 191295.6106581429, -314007.2700409968 194304.0777308206))"
"POLYGON ((-311008.1795073824 194304.0777308206, -308009.0889737681 194304.0777308206, -308009.0889737681 191295.6106581429, -311008.1795073824 191295.6106581429, -311008.1795073824 194304.0777308206))"
"POLYGON ((-308009.0889737681 194304.0777308206, -305009.9984401537 194304.0777308206, -305009.9984401537 191295.6106581429, -308009.0889737681 191295.6106581429, -308009.0889737681 194304.0777308206))"
"POLYGON ((-305009.9984401537 194304.0777308206, -302010.9079065394 194304.0777308206, -302010.9079065394 191295.6106581429, -305009.9984401537 191295.6106581429, -305009.9984401537 194304.0777308206))"
"POLYGON ((-302010.9079065394 194304.0777308206, -299011.817372925 194304.0777308206, -299011.817372925 191295.6106581429, -302010.9079065394 191295.6106581429, -302010.9079065394 194304.0777308206))"
"POLYGON ((-299011.817372925 194304.0777308206, -296012.7268393106 194304.0777308206, -296012.7268393106 191295.6106581429, -299011.817372925 191295.6106581429, -299011.817372925 194304.0777308206))"
"POLYGON ((-296012.7268393106 194304.0777308206, -293013.6363056963 194304.0777308206, -293013.6363056963 191295.6106581429, -296012.7268393106 191295.6106581429, -296012.7268393106 194304.0777308206))"
"POLYGON ((-293013.6363056963 194304.0777308206, -290014.5457720819 194304.0777308206, -290014.5457720819 191295.6106581429, -293013.6363056963 191295.6106581429, -293013.6363056963 194304.0777308206))"
"POLYGON ((-290014.5457720819 194304.0777308206, -287015.4552384675 194304.0777308206, -287015.4552384675 191295.6106581429, -290014.5457720819 191295.6106581429, -290014.5457720819 194304.0777308206))"
"POLYGON ((-287015.4552384675 194304.0777308206, -284016.3647048532 194304.0777308206, -284016.3647048532 191295.6106581429, -287015.4552384675 191295.6106581429, -287015.4552384675 194304.0777308206))"
"POLYGON ((-284016.3647048532 194304.0777308206, -281017.2741712388 194304.0777308206, -281017.2741712388 191295.6106581429, -284016.3647048532 191295.6106581429, -284016.3647048532 194304.0777308206))"
"POLYGON ((-281017.2741712388 194304.0777308206, -278018.1836376244 194304.0777308206, -278018.1836376244 191295.6106581429, -281017.2741712388 191295.6106581429, -281017.2741712388 194304.0777308206))"
"POLYGON ((-278018.1836376244 194304.0777308206, -275019.09310401 194304.0777308206, -275019.09310401 191295.6106581429, -278018.1836376244 191295.6106581429, -278018.1836376244 194304.0777308206))"
"POLYGON ((-275019.09310401 194304.0777308206, -272020.0025703957 194304.0777308206, -272020.0025703957 191295.6106581429, -275019.09310401 191295.6106581429, -275019.09310401 194304.0777308206))"
"POLYGON ((-272020.0025703957 194304.0777308206, -269020.9120367813 194304.0777308206, -269020.9120367813 191295.6106581429, -272020.0025703957 191295.6106581429, -272020.0025703957 194304.0777308206))"
"POLYGON ((-269020.9120367813 194304.0777308206, -266021.8215031669 194304.0777308206, -266021.8215031669 191295.6106581429, -269020.9120367813 191295.6106581429, -269020.9120367813 194304.0777308206))"
"POLYGON ((-266021.8215031669 194304.0777308206, -263022.7309695526 194304.0777308206, -263022.7309695526 191295.6106581429, -266021.8215031669 191295.6106581429, -266021.8215031669 194304.0777308206))"
"POLYGON ((-263022.7309695526 194304.0777308206, -260023.6404359382 194304.0777308206, -260023.6404359382 191295.6106581429, -263022.7309695526 191295.6106581429, -263022.7309695526 194304.0777308206))"
"POLYGON ((-260023.6404359382 194304.0777308206, -257024.5499023238 194304.0777308206, -257024.5499023238 191295.6106581429, -260023.6404359382 191295.6106581429, -260023.6404359382 194304.0777308206))"
"POLYGON ((-257024.5499023238 194304.0777308206, -254025.4593687095 194304.0777308206, -254025.4593687095 191295.6106581429, -257024.5499023238 191295.6106581429, -257024.5499023238 194304.0777308206))"
"POLYGON ((-254025.4593687095 194304.0777308206, -251026.3688350951 194304.0777308206, -251026.3688350951 191295.6106581429, -254025.4593687095 191295.6106581429, -254025.4593687095 194304.0777308206))"
"POLYGON ((-251026.3688350951 194304.0777308206, -248027.2783014808 194304.0777308206, -248027.2783014808 191295.6106581429, -251026.3688350951 191295.6106581429, -251026.3688350951 194304.0777308206))"
"POLYGON ((-248027.2783014808 194304.0777308206, -245028.1877678664 194304.0777308206, -245028.1877678664 191295.6106581429, -248027.2783014808 191295.6106581429, -248027.2783014808 194304.0777308206))"
"POLYGON ((-245028.1877678664 194304.0777308206, -242029.097234252 194304.0777308206, -242029.097234252 191295.6106581429, -245028.1877678664 191295.6106581429, -245028.1877678664 194304.0777308206))"
"POLYGON ((-242029.097234252 194304.0777308206, -239030.0067006376 194304.0777308206, -239030.0067006376 191295.6106581429, -242029.097234252 191295.6106581429, -242029.097234252 194304.0777308206))"
"POLYGON ((-239030.0067006376 194304.0777308206, -236030.9161670233 194304.0777308206, -236030.9161670233 191295.6106581429, -239030.0067006376 191295.6106581429, -239030.0067006376 194304.0777308206))"
"POLYGON ((-236030.9161670233 194304.0777308206, -233031.8256334089 194304.0777308206, -233031.8256334089 191295.6106581429, -236030.9161670233 191295.6106581429, -236030.9161670233 194304.0777308206))"
"POLYGON ((-233031.8256334089 194304.0777308206, -230032.7350997945 194304.0777308206, -230032.7350997945 191295.6106581429, -233031.8256334089 191295.6106581429, -233031.8256334089 194304.0777308206))"
"POLYGON ((-230032.7350997945 194304.0777308206, -227033.6445661802 194304.0777308206, -227033.6445661802 191295.6106581429, -230032.7350997945 191295.6106581429, -230032.7350997945 194304.0777308206))"
"POLYGON ((-227033.6445661802 194304.0777308206, -224034.5540325658 194304.0777308206, -224034.5540325658 191295.6106581429, -227033.6445661802 191295.6106581429, -227033.6445661802 194304.0777308206))"
"POLYGON ((-224034.5540325658 194304.0777308206, -221035.4634989514 194304.0777308206, -221035.4634989514 191295.6106581429, -224034.5540325658 191295.6106581429, -224034.5540325658 194304.0777308206))"
"POLYGON ((-221035.4634989514 194304.0777308206, -218036.372965337 194304.0777308206, -218036.372965337 191295.6106581429, -221035.4634989514 191295.6106581429, -221035.4634989514 194304.0777308206))"
"POLYGON ((-218036.372965337 194304.0777308206, -215037.2824317227 194304.0777308206, -215037.2824317227 191295.6106581429, -218036.372965337 191295.6106581429, -218036.372965337 194304.0777308206))"
"POLYGON ((-215037.2824317227 194304.0777308206, -212038.1918981083 194304.0777308206, -212038.1918981083 191295.6106581429, -215037.2824317227 191295.6106581429, -215037.2824317227 194304.0777308206))"
"POLYGON ((-212038.1918981083 194304.0777308206, -209039.101364494 194304.0777308206, -209039.101364494 191295.6106581429, -212038.1918981083 191295.6106581429, -212038.1918981083 194304.0777308206))"
"POLYGON ((-209039.101364494 194304.0777308206, -206040.0108308796 194304.0777308206, -206040.0108308796 191295.6106581429, -209039.101364494 191295.6106581429, -209039.101364494 194304.0777308206))"
"POLYGON ((-206040.0108308796 194304.0777308206, -203040.9202972652 194304.0777308206, -203040.9202972652 191295.6106581429, -206040.0108308796 191295.6106581429, -206040.0108308796 194304.0777308206))"
"POLYGON ((-203040.9202972652 194304.0777308206, -200041.8297636508 194304.0777308206, -200041.8297636508 191295.6106581429, -203040.9202972652 191295.6106581429, -203040.9202972652 194304.0777308206))"
"POLYGON ((-200041.8297636508 194304.0777308206, -197042.7392300365 194304.0777308206, -197042.7392300365 191295.6106581429, -200041.8297636508 191295.6106581429, -200041.8297636508 194304.0777308206))"
"POLYGON ((-197042.7392300365 194304.0777308206, -194043.6486964221 194304.0777308206, -194043.6486964221 191295.6106581429, -197042.7392300365 191295.6106581429, -197042.7392300365 194304.0777308206))"
"POLYGON ((-194043.6486964221 194304.0777308206, -191044.5581628077 194304.0777308206, -191044.5581628077 191295.6106581429, -194043.6486964221 191295.6106581429, -194043.6486964221 194304.0777308206))"
"POLYGON ((-191044.5581628077 194304.0777308206, -188045.4676291934 194304.0777308206, -188045.4676291934 191295.6106581429, -191044.5581628077 191295.6106581429, -191044.5581628077 194304.0777308206))"
"POLYGON ((-188045.4676291934 194304.0777308206, -185046.377095579 194304.0777308206, -185046.377095579 191295.6106581429, -188045.4676291934 191295.6106581429, -188045.4676291934 194304.0777308206))"
"POLYGON ((-185046.377095579 194304.0777308206, -182047.2865619646 194304.0777308206, -182047.2865619646 191295.6106581429, -185046.377095579 191295.6106581429, -185046.377095579 194304.0777308206))"
"POLYGON ((-182047.2865619646 194304.0777308206, -179048.1960283503 194304.0777308206, -179048.1960283503 191295.6106581429, -182047.2865619646 191295.6106581429, -182047.2865619646 194304.0777308206))"
"POLYGON ((-179048.1960283503 194304.0777308206, -176049.1054947359 194304.0777308206, -176049.1054947359 191295.6106581429, -179048.1960283503 191295.6106581429, -179048.1960283503 194304.0777308206))"
"POLYGON ((-176049.1054947359 194304.0777308206, -173050.0149611215 194304.0777308206, -173050.0149611215 191295.6106581429, -176049.1054947359 191295.6106581429, -176049.1054947359 194304.0777308206))"
"POLYGON ((-173050.0149611215 194304.0777308206, -170050.9244275072 194304.0777308206, -170050.9244275072 191295.6106581429, -173050.0149611215 191295.6106581429, -173050.0149611215 194304.0777308206))"
"POLYGON ((-170050.9244275072 194304.0777308206, -167051.8338938928 194304.0777308206, -167051.8338938928 191295.6106581429, -170050.9244275072 191295.6106581429, -170050.9244275072 194304.0777308206))"
"POLYGON ((-167051.8338938928 194304.0777308206, -164052.7433602784 194304.0777308206, -164052.7433602784 191295.6106581429, -167051.8338938928 191295.6106581429, -167051.8338938928 194304.0777308206))"
"POLYGON ((-164052.7433602784 194304.0777308206, -161053.6528266641 194304.0777308206, -161053.6528266641 191295.6106581429, -164052.7433602784 191295.6106581429, -164052.7433602784 194304.0777308206))"
"POLYGON ((-161053.6528266641 194304.0777308206, -158054.5622930497 194304.0777308206, -158054.5622930497 191295.6106581429, -161053.6528266641 191295.6106581429, -161053.6528266641 194304.0777308206))"
"POLYGON ((-158054.5622930497 194304.0777308206, -155055.4717594353 194304.0777308206, -155055.4717594353 191295.6106581429, -158054.5622930497 191295.6106581429, -158054.5622930497 194304.0777308206))"
"POLYGON ((-155055.4717594353 194304.0777308206, -152056.381225821 194304.0777308206, -152056.381225821 191295.6106581429, -155055.4717594353 191295.6106581429, -155055.4717594353 194304.0777308206))"
"POLYGON ((-152056.381225821 194304.0777308206, -149057.2906922066 194304.0777308206, -149057.2906922066 191295.6106581429, -152056.381225821 191295.6106581429, -152056.381225821 194304.0777308206))"
"POLYGON ((-149057.2906922066 194304.0777308206, -146058.2001585922 194304.0777308206, -146058.2001585922 191295.6106581429, -149057.2906922066 191295.6106581429, -149057.2906922066 194304.0777308206))"
"POLYGON ((-146058.2001585922 194304.0777308206, -143059.1096249778 194304.0777308206, -143059.1096249778 191295.6106581429, -146058.2001585922 191295.6106581429, -146058.2001585922 194304.0777308206))"
"POLYGON ((-143059.1096249778 194304.0777308206, -140060.0190913635 194304.0777308206, -140060.0190913635 191295.6106581429, -143059.1096249778 191295.6106581429, -143059.1096249778 194304.0777308206))"
"POLYGON ((-140060.0190913635 194304.0777308206, -137060.9285577491 194304.0777308206, -137060.9285577491 191295.6106581429, -140060.0190913635 191295.6106581429, -140060.0190913635 194304.0777308206))"
"POLYGON ((-137060.9285577491 194304.0777308206, -134061.8380241347 194304.0777308206, -134061.8380241347 191295.6106581429, -137060.9285577491 191295.6106581429, -137060.9285577491 194304.0777308206))"
"POLYGON ((-134061.8380241347 194304.0777308206, -131062.7474905204 194304.0777308206, -131062.7474905204 191295.6106581429, -134061.8380241347 191295.6106581429, -134061.8380241347 194304.0777308206))"
"POLYGON ((-131062.7474905204 194304.0777308206, -128063.656956906 194304.0777308206, -128063.656956906 191295.6106581429, -131062.7474905204 191295.6106581429, -131062.7474905204 194304.0777308206))"
"POLYGON ((-128063.656956906 194304.0777308206, -125064.5664232916 194304.0777308206, -125064.5664232916 191295.6106581429, -128063.656956906 191295.6106581429, -128063.656956906 194304.0777308206))"
"POLYGON ((-125064.5664232916 194304.0777308206, -122065.4758896773 194304.0777308206, -122065.4758896773 191295.6106581429, -125064.5664232916 191295.6106581429, -125064.5664232916 194304.0777308206))"
"POLYGON ((-122065.4758896773 194304.0777308206, -119066.3853560629 194304.0777308206, -119066.3853560629 191295.6106581429, -122065.4758896773 191295.6106581429, -122065.4758896773 194304.0777308206))"
"POLYGON ((-119066.3853560629 194304.0777308206, -116067.2948224485 194304.0777308206, -116067.2948224485 191295.6106581429, -119066.3853560629 191295.6106581429, -119066.3853560629 194304.0777308206))"
"POLYGON ((-116067.2948224485 194304.0777308206, -113068.2042888342 194304.0777308206, -113068.2042888342 191295.6106581429, -116067.2948224485 191295.6106581429, -116067.2948224485 194304.0777308206))"
"POLYGON ((-113068.2042888342 194304.0777308206, -110069.1137552198 194304.0777308206, -110069.1137552198 191295.6106581429, -113068.2042888342 191295.6106581429, -113068.2042888342 194304.0777308206))"
"POLYGON ((-110069.1137552198 194304.0777308206, -107070.0232216054 194304.0777308206, -107070.0232216054 191295.6106581429, -110069.1137552198 191295.6106581429, -110069.1137552198 194304.0777308206))"
"POLYGON ((-107070.0232216054 194304.0777308206, -104070.9326879911 194304.0777308206, -104070.9326879911 191295.6106581429, -107070.0232216054 191295.6106581429, -107070.0232216054 194304.0777308206))"
"POLYGON ((-104070.9326879911 194304.0777308206, -101071.8421543767 194304.0777308206, -101071.8421543767 191295.6106581429, -104070.9326879911 191295.6106581429, -104070.9326879911 194304.0777308206))"
"POLYGON ((-101071.8421543767 194304.0777308206, -98072.75162076234 194304.0777308206, -98072.75162076234 191295.6106581429, -101071.8421543767 191295.6106581429, -101071.8421543767 194304.0777308206))"
"POLYGON ((-98072.75162076234 194304.0777308206, -95073.66108714795 194304.0777308206, -95073.66108714795 191295.6106581429, -98072.75162076234 191295.6106581429, -98072.75162076234 194304.0777308206))"
"POLYGON ((-95073.66108714795 194304.0777308206, -92074.57055353356 194304.0777308206, -92074.57055353356 191295.6106581429, -95073.66108714795 191295.6106581429, -95073.66108714795 194304.0777308206))"
"POLYGON ((-92074.57055353356 194304.0777308206, -89075.48001991923 194304.0777308206, -89075.48001991923 191295.6106581429, -92074.57055353356 191295.6106581429, -92074.57055353356 194304.0777308206))"
"POLYGON ((-89075.48001991923 194304.0777308206, -86076.38948630483 194304.0777308206, -86076.38948630483 191295.6106581429, -89075.48001991923 191295.6106581429, -89075.48001991923 194304.0777308206))"
"POLYGON ((-86076.38948630483 194304.0777308206, -83077.2989526905 194304.0777308206, -83077.2989526905 191295.6106581429, -86076.38948630483 191295.6106581429, -86076.38948630483 194304.0777308206))"
"POLYGON ((-83077.2989526905 194304.0777308206, -80078.20841907611 194304.0777308206, -80078.20841907611 191295.6106581429, -83077.2989526905 191295.6106581429, -83077.2989526905 194304.0777308206))"
"POLYGON ((-80078.20841907611 194304.0777308206, -77079.11788546172 194304.0777308206, -77079.11788546172 191295.6106581429, -80078.20841907611 191295.6106581429, -80078.20841907611 194304.0777308206))"
"POLYGON ((-77079.11788546172 194304.0777308206, -74080.02735184738 194304.0777308206, -74080.02735184738 191295.6106581429, -77079.11788546172 191295.6106581429, -77079.11788546172 194304.0777308206))"
"POLYGON ((-74080.02735184738 194304.0777308206, -71080.93681823299 194304.0777308206, -71080.93681823299 191295.6106581429, -74080.02735184738 191295.6106581429, -74080.02735184738 194304.0777308206))"
"POLYGON ((-71080.93681823299 194304.0777308206, -68081.84628461866 194304.0777308206, -68081.84628461866 191295.6106581429, -71080.93681823299 191295.6106581429, -71080.93681823299 194304.0777308206))"
"POLYGON ((-68081.84628461866 194304.0777308206, -65082.75575100427 194304.0777308206, -65082.75575100427 191295.6106581429, -68081.84628461866 191295.6106581429, -68081.84628461866 194304.0777308206))"
"POLYGON ((-65082.75575100427 194304.0777308206, -62083.66521738988 194304.0777308206, -62083.66521738988 191295.6106581429, -65082.75575100427 191295.6106581429, -65082.75575100427 194304.0777308206))"
"POLYGON ((-62083.66521738988 194304.0777308206, -59084.57468377554 194304.0777308206, -59084.57468377554 191295.6106581429, -62083.66521738988 191295.6106581429, -62083.66521738988 194304.0777308206))"
"POLYGON ((-59084.57468377554 194304.0777308206, -56085.48415016115 194304.0777308206, -56085.48415016115 191295.6106581429, -59084.57468377554 191295.6106581429, -59084.57468377554 194304.0777308206))"
"POLYGON ((-56085.48415016115 194304.0777308206, -53086.39361654682 194304.0777308206, -53086.39361654682 191295.6106581429, -56085.48415016115 191295.6106581429, -56085.48415016115 194304.0777308206))"
"POLYGON ((-53086.39361654682 194304.0777308206, -50087.30308293243 194304.0777308206, -50087.30308293243 191295.6106581429, -53086.39361654682 191295.6106581429, -53086.39361654682 194304.0777308206))"
"POLYGON ((-50087.30308293243 194304.0777308206, -47088.21254931804 194304.0777308206, -47088.21254931804 191295.6106581429, -50087.30308293243 191295.6106581429, -50087.30308293243 194304.0777308206))"
"POLYGON ((-47088.21254931804 194304.0777308206, -44089.1220157037 194304.0777308206, -44089.1220157037 191295.6106581429, -47088.21254931804 191295.6106581429, -47088.21254931804 194304.0777308206))"
"POLYGON ((-44089.1220157037 194304.0777308206, -41090.03148208931 194304.0777308206, -41090.03148208931 191295.6106581429, -44089.1220157037 191295.6106581429, -44089.1220157037 194304.0777308206))"
"POLYGON ((-41090.03148208931 194304.0777308206, -38090.94094847498 194304.0777308206, -38090.94094847498 191295.6106581429, -41090.03148208931 191295.6106581429, -41090.03148208931 194304.0777308206))"
"POLYGON ((-38090.94094847498 194304.0777308206, -35091.85041486059 194304.0777308206, -35091.85041486059 191295.6106581429, -38090.94094847498 191295.6106581429, -38090.94094847498 194304.0777308206))"
"POLYGON ((-35091.85041486059 194304.0777308206, -32092.75988124619 194304.0777308206, -32092.75988124619 191295.6106581429, -35091.85041486059 191295.6106581429, -35091.85041486059 194304.0777308206))"
"POLYGON ((-32092.75988124619 194304.0777308206, -29093.66934763186 194304.0777308206, -29093.66934763186 191295.6106581429, -32092.75988124619 191295.6106581429, -32092.75988124619 194304.0777308206))"
"POLYGON ((-29093.66934763186 194304.0777308206, -26094.57881401747 194304.0777308206, -26094.57881401747 191295.6106581429, -29093.66934763186 191295.6106581429, -29093.66934763186 194304.0777308206))"
"POLYGON ((-26094.57881401747 194304.0777308206, -23095.48828040314 194304.0777308206, -23095.48828040314 191295.6106581429, -26094.57881401747 191295.6106581429, -26094.57881401747 194304.0777308206))"
"POLYGON ((-23095.48828040314 194304.0777308206, -20096.39774678875 194304.0777308206, -20096.39774678875 191295.6106581429, -23095.48828040314 191295.6106581429, -23095.48828040314 194304.0777308206))"
"POLYGON ((-20096.39774678875 194304.0777308206, -17097.30721317435 194304.0777308206, -17097.30721317435 191295.6106581429, -20096.39774678875 191295.6106581429, -20096.39774678875 194304.0777308206))"
"POLYGON ((-17097.30721317435 194304.0777308206, -14098.21667956002 194304.0777308206, -14098.21667956002 191295.6106581429, -17097.30721317435 191295.6106581429, -17097.30721317435 194304.0777308206))"
"POLYGON ((-14098.21667956002 194304.0777308206, -11099.12614594563 194304.0777308206, -11099.12614594563 191295.6106581429, -14098.21667956002 191295.6106581429, -14098.21667956002 194304.0777308206))"
"POLYGON ((-11099.12614594563 194304.0777308206, -8100.035612331296 194304.0777308206, -8100.035612331296 191295.6106581429, -11099.12614594563 191295.6106581429, -11099.12614594563 194304.0777308206))"
"POLYGON ((-8100.035612331296 194304.0777308206, -5100.945078716904 194304.0777308206, -5100.945078716904 191295.6106581429, -8100.035612331296 191295.6106581429, -8100.035612331296 194304.0777308206))"
"POLYGON ((-5100.945078716904 194304.0777308206, -2101.854545102513 194304.0777308206, -2101.854545102513 191295.6106581429, -5100.945078716904 191295.6106581429, -5100.945078716904 194304.0777308206))"
"POLYGON ((-326003.6321754543 197312.5448034982, -323004.54164184 197312.5448034982, -323004.54164184 194304.0777308206, -326003.6321754543 194304.0777308206, -326003.6321754543 197312.5448034982))"
"POLYGON ((-323004.54164184 197312.5448034982, -320005.4511082256 197312.5448034982, -320005.4511082256 194304.0777308206, -323004.54164184 194304.0777308206, -323004.54164184 197312.5448034982))"
"POLYGON ((-320005.4511082256 197312.5448034982, -317006.3605746112 197312.5448034982, -317006.3605746112 194304.0777308206, -320005.4511082256 194304.0777308206, -320005.4511082256 197312.5448034982))"
"POLYGON ((-317006.3605746112 197312.5448034982, -314007.2700409968 197312.5448034982, -314007.2700409968 194304.0777308206, -317006.3605746112 194304.0777308206, -317006.3605746112 197312.5448034982))"
"POLYGON ((-314007.2700409968 197312.5448034982, -311008.1795073824 197312.5448034982, -311008.1795073824 194304.0777308206, -314007.2700409968 194304.0777308206, -314007.2700409968 197312.5448034982))"
"POLYGON ((-311008.1795073824 197312.5448034982, -308009.0889737681 197312.5448034982, -308009.0889737681 194304.0777308206, -311008.1795073824 194304.0777308206, -311008.1795073824 197312.5448034982))"
